StartDate,EndDate,Finished,DistributionChannel,UserLanguage,Q0.1,Q0.2,Q0.2_4_TEXT,Q0.3,Q0.4,Q0.4_8_TEXT,0.4_1,Q0.5,Q0.6,Q0.7,,Q0.8_1,Q0.8_2,Q0.8_3,Q0.8_4,Q1.1_1,Q1.1_2,Q1.1_3,Q1.1_4,Q1.2_1,Q1.2_2,Q1.2_3,Q1.2_4,Q1.2_5,Q1.2_6,Q1.2_7,Q1.2_8,Q1.2_9,Q1.2_10,Q1.2_10_TEXT,Q1.3_1,Q1.3_2,Q1.3_3,Q1.3_4,Q1.3_5,Q1.3_6,Q1.3_7,Q1.3_8,Q1.3_9,Q1.3_10,Q1.3_10_TEXT,Q1.4_1,Q1.4_2,Q1.4_3,Q1.4_4,Q1.4_5,Q1.5,Q2.1_1,Q2.1_2,Q2.1_3,Q2.1_4,Q2.2_1,Q2.2_2,Q2.2_3,Q2.2_4,Q2.2_5,Q2.2_6,Q2.2_7,Q3.1,Q3.1.1,3.1.1_4_TEXT,Q3.2,Q3.3,Q3.4_1,Q3.4_2,Q3.4_3,Q3.4_4,Q3.4_5,Q3.4_6,,Q4.1,Q4.1.1,Q4.2_1,Q4.2_2,Q4.2_3,Q4.2_4,Q4.2_5,Q4.2_6,Q4.2_7,Q4.2_8,Q4.2_9,Q4.2_9_TEXT,Q4.3_1,Q4.3_2,Q4.3_3,Q4.3_4,,Q4.4_1,Q4.4_2,Q4.4_3,Q4.4_4,,Q4.5,Q5.1,Q5.1_8_TEXT,Q5.2,Q5.3_1,Q5.3_2,Q5.3_3,Q5.3_4,Q5.3_5,Q5.3_6,Q5.4_1,Q5.4_2,Q5.4_3,Q5.4_4,Q5.4_5,Q5.4_6,Q6.1_1,Q6.1_2,Q6.1_3,Q6.1_4,Q6.1_5,Q6.1_6,Q6.1_7,,Q6.2_1,Q6.2_2,Q6.2_3,Q6.2_4,Q6.2_5,Q6.2_6,,Q6.3,Q6.4,Q7.1_1,Q7.1_2,Q7.1_3,Q7.1_4,Q7.2,Q7.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/23/2018 9:49,10/23/2018 9:57,TRUE,anonymous,EN,Combination,Educational institution,,United States of America,Graduate Student,,Social sciences,25 - 34,6 - 10 years,Male,,Most of the time,Most of the time,Sometimes,Never,Primary target,Primary target,Primary target,Secondary target,5,5,50,10,10,5,5,5,5,0,,0,25,25,25,5,10,5,5,0,0,,Frequently,Frequently,Rarely,Somewhat,Never,Yes,1-3 projects,1-3 projects,None,1-3 projects,Extremely supported,Slightly supported,Very supported,Very supported,Moderately supported,Slightly supported,Not supported at all,No,,,Don't know,No,Languages,Project Management,"Languages,Development Techniques","Languages,Development Techniques,Project Management","Languages,Development Techniques,Project Management",,,No,,0,0,0,0,0,0,0,100,0,,No,No,No,,,,,,,,,"Postdoc,Software Developer",,No - I would have to move to another institution,Very important,Moderately important,Very important,Moderately important,Extremely important,Not at all important,Moderately important,Not at all important,Moderately important,Not at all important,Slightly important,Extremely important,Always,Most of the time,Always,About half the time,Always,Always,,,Never,Sometimes,About half the time,Sometimes,Never,Never,,No,Very important,Average,Good,,Excellent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/23/2018 10:51,10/23/2018 11:29,TRUE,anonymous,EN,Combination,Educational institution,,Germany,Faculty,,Biological sciences,35 - 44,16-20 years,Male,,About half the time,Sometimes,Sometimes,Sometimes,Secondary target,Secondary target,Primary target,Secondary target,10,0,50,20,10,10,0,0,0,0,,5,5,20,20,10,0,20,0,20,0,,Frequently,Frequently,Never,Somewhat,Frequently,Yes,4+ projects,1-3 projects,1-3 projects,4+ projects,Moderately supported,Very supported,Extremely supported,Extremely supported,Very supported,Moderately supported,Very supported,No,,,Yes,Yes,,Development Techniques,,,,,,No,,0,0,0,0,0,0,0,100,0,,"Yes, adequate level of support","Yes, adequate level of support",No,,,,,,,,None,Faculty,,No - I would have to move to another institution,Extremely important,Moderately important,Very important,Not at all important,Not at all important,Not at all important,Not at all important,Slightly important,Extremely important,Slightly important,Slightly important,Slightly important,Always,Never,Always,Never,Never,Sometimes,Never,,Sometimes,Always,Sometimes,Sometimes,Never,Never,,No,Slightly important,Average,Average,Average,Average,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/16/2018 11:40,10/16/2018 11:43,FALSE,anonymous,EN,Combination,Educational institution,,United States of America,Other,Scientific Computing Specialist,"Mathematical and physical sciences,Computer & information Science",25 - 34,1 - 5 years,Female,,About half the time,About half the time,Never,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/16/2018 11:41,10/16/2018 11:44,FALSE,anonymous,EN,Combination,Educational institution,,United States of America,Research Software Engineer,,"Mathematical and physical sciences,Computer & information Science",45 - 54,More than 20 years,Prefer not to answer,,Sometimes,Sometimes,Sometimes,Sometimes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/16/2018 11:50,10/16/2018 11:50,FALSE,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/16/2018 11:43,10/16/2018 11:55,FALSE,anonymous,EN,Developers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/16/2018 11:43,10/16/2018 11:59,FALSE,anonymous,EN,Researchers,Educational institution,,United States of America,Graduate Student,,Mathematical and physical sciences,,6 - 10 years,Female,,Sometimes,About half the time,Sometimes,Sometimes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,"Class / school,Online self-directed",,Don't know,No,"Languages,Development Techniques,Project Management","Languages,Development Techniques","Development Techniques,Project Management","Languages,Project Management","Languages,Development Techniques",,,No,,,,,,,,,,,,,,,,,No,"Yes, but inadequate level of support",No,,,"software work is for the most part left to the grad students and post docs to do, and the turnover cycle creates a mess of software usage",Research Programmer,,No - I would have to move to another institution,Extremely important,Very important,Very important,Moderately important,Very important,Slightly important,,,,,,,About half the time,Never,Most of the time,About half the time,About half the time,About half the time,,,,,,,,,,No,Not at all important,Excellent,Excellent,,Good,I'm not in a position of power to do this,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/16/2018 11:42,10/16/2018 12:03,FALSE,anonymous,EN,Combination,National lab,,Canada,Other,Technical Advisor,"Biological sciences,Agricultural",35 - 44,11 - 15 years,Female,,Sometimes,Sometimes,About half the time,,Not at all,Secondary target,Primary target,Secondary target,8,15,20,10,10,15,7,10,5,0,,10,25,35,10,0,5,5,5,5,0,,Frequently,Somewhat,Rarely,Rarely,Somewhat,Yes,1-3 projects,None,1-3 projects,1-3 projects,Moderately supported,Moderately supported,Extremely supported,Moderately supported,Moderately supported,Moderately supported,Moderately supported,No,,,Yes,No,,"Languages,Development Techniques,Project Management","Development Techniques,Project Management",,Languages,,,Yes,For developing new software,100,0,0,0,0,0,0,0,0,,No,"Yes, but inadequate level of support",No,,,,,,,,Website hosting,"Postdoc,Faculty,Research Faculty",,No - I would have to move to another institution,Slightly important,Moderately important,Slightly important,Moderately important,Extremely important,Not at all important,Moderately important,Moderately important,Very important,Not at all important,Slightly important,Moderately important,Always,Never,Always,About half the time,About half the time,Sometimes,,,Sometimes,Most of the time,Sometimes,Most of the time,Most of the time,,,Dependent on the position (programmer vs. faculty),Moderately important,Poor,Poor,Poor,Good,Existing team is not very diverse,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/16/2018 12:57,10/16/2018 12:57,FALSE,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/16/2018 13:34,10/16/2018 13:34,FALSE,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/16/2018 11:42,10/16/2018 14:36,FALSE,anonymous,EN,Developers,Educational institution,,United States of America,Research Software Engineer,,Computer & information Science,35 - 44,6 - 10 years,Male,,About half the time,About half the time,Sometimes,Never,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/16/2018 14:43,10/16/2018 14:44,FALSE,anonymous,EN,Combination,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/16/2018 14:00,10/16/2018 15:22,FALSE,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/16/2018 19:23,10/16/2018 19:25,FALSE,anonymous,EN,Combination,Educational institution,,United States of America,Other,Librarian,Social sciences,25 - 34,1 - 5 years,Female,,Sometimes,Most of the time,Never,Never,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/16/2018 19:27,10/16/2018 19:30,FALSE,anonymous,EN,Combination,National lab,,United States of America,Other,Associate Scientist,Mathematical and physical sciences,25 - 34,1 - 5 years,Female,,Sometimes,About half the time,Sometimes,About half the time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/16/2018 19:49,10/16/2018 19:51,FALSE,anonymous,EN,Combination,Educational institution,,United States of America,Manager,,"Computer & information Science,Social sciences",35 - 44,6 - 10 years,Male,,Sometimes,Sometimes,Most of the time,Sometimes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/16/2018 19:47,10/16/2018 19:52,FALSE,anonymous,EN,Combination,Educational institution,,United States of America,Other,Temporary Faculty/Postdoc in Library,Computer & information Science,35 - 44,1 - 5 years,Male,,Most of the time,Sometimes,Never,Never,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/16/2018 21:58,10/16/2018 22:00,FALSE,anonymous,EN,Combination,Educational institution,,South Korea,Graduate Student,,"Mathematical and physical sciences,Computer & information Science",25 - 34,1 - 5 years,Male,,Most of the time,Sometimes,Never,Sometimes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/16/2018 23:41,10/16/2018 23:43,FALSE,anonymous,EN,Combination,Educational institution,,United States of America,Faculty,,Social sciences,25 - 34,1 - 5 years,Male,,Sometimes,Most of the time,Never,Never,Secondary target,Secondary target,Primary target,Primary target,0,0,0,0,0,0,0,0,0,100,,0,0,0,0,0,0,0,0,0,100,,Frequently,Somewhat,Rarely,Never,Never,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/17/2018 0:32,10/17/2018 0:34,FALSE,anonymous,EN,Combination,National lab,,Switzerland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/17/2018 4:40,10/17/2018 4:43,FALSE,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/17/2018 7:13,10/17/2018 7:15,FALSE,anonymous,EN,Combination,Educational institution,,United States of America,Graduate Student,,"Mathematical and physical sciences,Engineering,Computer & information Science",25 - 34,6 - 10 years,Male,,Sometimes,Most of the time,Sometimes,Sometimes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/16/2018 11:41,10/17/2018 7:54,FALSE,anonymous,EN,Combination,Educational institution,,United States of America,Faculty,,Mathematical and physical sciences,35 - 44,11 - 15 years,Female,,,,Most of the time,,,Primary target,,,10,10,30,10,20,5,5,10,0,0,,10,20,20,10,10,10,15,5,0,0,,Never,Somewhat,Frequently,Frequently,Never,No,None,1-3 projects,4+ projects,None,Moderately supported,Moderately supported,Very supported,Slightly supported,Moderately supported,Moderately supported,Moderately supported,No,,,No,No,"Development Techniques,Project Management","Development Techniques,Project Management","Languages,Development Techniques","Languages,Development Techniques","Languages,Development Techniques",,,No,,100,0,0,0,0,0,0,0,0,,No,"Yes, adequate level of support",No,,,,,,,,,Postdoc,,No - I would have to move to another institution,Very important,Extremely important,Extremely important,Moderately important,Very important,Very important,Moderately important,Not at all important,Extremely important,Slightly important,Extremely important,Extremely important,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,,,Never,Never,Never,Never,Never,,,Yes,Not at all important,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/24/2018 7:51,10/24/2018 8:25,TRUE,anonymous,EN,Researchers,National lab,,Germany,Manager,,Mathematical and physical sciences,65 - 74,More than 20 years,Male,,,Most of the time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,No,No,Project Management,Development Techniques,,,Languages,,,Yes,For developing new software,,,,,,,,,,,,,,,,"Yes, adequate level of support","Yes, adequate level of support","Yes, but inadequate level of support",,,less expertise,Research Faculty,,Yes - in my current institution,Very important,Moderately important,Very important,Slightly important,Very important,Slightly important,,,,,,,Most of the time,,,,Always,,,,,,,,,,,No,Moderately important,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/17/2018 9:56,10/17/2018 10:14,FALSE,anonymous,EN,Developers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/17/2018 9:56,10/17/2018 11:37,FALSE,anonymous,EN,Developers,National lab,,United States of America,Manager,,Mathematical and physical sciences,55 - 64,More than 20 years,Male,,,Most of the time,Most of the time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/24/2018 11:38,10/24/2018 11:58,TRUE,anonymous,EN,Researchers,Educational institution,,India,Graduate Student,,Biological sciences,35 - 44,6 - 10 years,Female,,Most of the time,Sometimes,Never,Never,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,"Class / school,Online self-directed",,No,Yes,,"Development Techniques,Project Management","Languages,Development Techniques,Project Management","Languages,Development Techniques,Project Management",Languages,,,No,,,,,,,,,,,,,,,,,No,"Yes, but inadequate level of support","Yes, but inadequate level of support",,,Lack of experts to provide appropriate training or support for software development and deployment.,"Research Software Engineer,Software Developer,Programmer",,No - I would have to move to another institution,Not at all important,Not at all important,Not at all important,Not at all important,Not at all important,Slightly important,,,,,,,Always,Sometimes,Always,Sometimes,Sometimes,Most of the time,,,,,,,,,,Dependent on the position (programmer vs. faculty),Slightly important,Poor,Poor,Poor,Poor,Bosses are least bothered about it and don't like subordinate staff taking any initiative or interest without their permission or acceptance.,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/17/2018 18:21,10/17/2018 18:21,FALSE,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/17/2018 19:38,10/17/2018 19:40,FALSE,anonymous,EN,Combination,Educational institution,,United States of America,Faculty,,"Biological sciences,Mathematical and physical sciences",55 - 64,More than 20 years,Male,,Sometimes,Most of the time,Sometimes,Never,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/17/2018 20:05,10/17/2018 20:06,FALSE,anonymous,EN,Researchers,Educational institution,,United States of America,Graduate Student,,Engineering,25 - 34,1 - 5 years,Male,,Always,Sometimes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/16/2018 11:43,10/17/2018 21:18,FALSE,anonymous,EN,Combination,Educational institution,,United States of America,Research Software Engineer,,Mathematical and physical sciences,55 - 64,More than 20 years,Male,,Sometimes,Most of the time,Sometimes,,,,,,20,30,30,10,3,3,2,0,2,0,,20,20,30,10,5,5,5,0,5,0,,Somewhat,Frequently,Frequently,Frequently,Rarely,Yes,None,1-3 projects,1-3 projects,4+ projects,Moderately supported,Moderately supported,Very supported,Moderately supported,Moderately supported,Moderately supported,Moderately supported,Yes,Online self-directed,,Yes,Yes,,,Languages,"Development Techniques,Project Management",,,,Yes,"For developing new software,For reusing existing software,For maintaining / sustaining software",75,0,0,0,0,0,0,25,0,,"Yes, but inadequate level of support","Yes, adequate level of support","Yes, but inadequate level of support",,,,,,,,Hiring good developers is quite difficult in an academic setting. Currently it is mostly done by students and those in transition.,"Postdoc,Research Software Engineer,Software Developer,Programmer",,Yes - in my current institution,Very important,Moderately important,Moderately important,Slightly important,Very important,Slightly important,Moderately important,Very important,Very important,Very important,Very important,Moderately important,Always,Sometimes,Always,Always,Always,Sometimes,,,Sometimes,Most of the time,Sometimes,Most of the time,Never,,,Yes,Very important,Average,Average,Good,Excellent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
